src/io/textb.txt,L,3,127,3091
src/io/textb.txt,L,5,9901,45
src/io/textb.txt,L,4,1104,674
src/io/textb.txt,L,4,2081,228
src/io/textb.txt,L,5,3058,120
src/io/textb.txt,L,5,4035,15
src/io/textb.txt,L,5,5012,45
src/io/textb.txt,L,7,5989,45
src/io/textb.txt,L,6,6966,167
src/io/textb.txt,L,4,7943,15
src/io/textb.txt,L,4,8920,30
