src/io/texta.txt,Q,0,41,183
src/io/texta.txt,Q,1,101,124
src/io/texta.txt,Q,0,56,108
src/io/texta.txt,Q,0,71,77
src/io/texta.txt,Q,0,86,59
src/io/texta.txt,Q,0,101,124
src/io/texta.txt,Q,0,116,65
src/io/texta.txt,Q,0,131,18
src/io/texta.txt,Q,0,146,24
src/io/texta.txt,Q,0,161,16
src/io/texta.txt,Q,0,176,36
