src/io/texta.txt,B,0,41,310
src/io/texta.txt,B,1,101,62
src/io/texta.txt,B,7076,56,102261268
src/io/texta.txt,B,0,71,90
src/io/texta.txt,B,1,86,56
src/io/texta.txt,B,0,101,62
src/io/texta.txt,B,0,116,38
src/io/texta.txt,B,0,131,12
src/io/texta.txt,B,0,146,36
src/io/texta.txt,B,0,161,32
src/io/texta.txt,B,0,176,48
