src/io/textb.txt,B,9,127,15469
src/io/textb.txt,B,4,9901,90
src/io/textb.txt,B,3,1104,994
src/io/textb.txt,B,4,2081,486
src/io/textb.txt,B,5,3058,120
src/io/textb.txt,B,3,4035,30
src/io/textb.txt,B,3,5012,90
src/io/textb.txt,B,4,5989,90
src/io/textb.txt,B,4,6966,334
src/io/textb.txt,B,5,7943,30
src/io/textb.txt,B,4,8920,60
